"Sub","Run","Trial","OldT","Delay","LuckyDeck","ObjPP","OldObjLuckyDeck","ObjDeckMatch","Outcome","Resp","RT","DeckC","LuckyDeckC","OldObjC","RevT","OldDeckPP","OldDeck","EncRevT","Enc_Pay1","OptObj","PP","StayResp","DeckUnC","ObjPP_C","ChooseRed","LuckRed","OldRed","OldValRed","pre_post_rev","pre_post_rev_enc","Q_chosen_norm","Q_unchosen_norm","Q_diff_norm","PE_norm","Q_chosen","Q_unchosen","Q_diff","Q_red","Q_blue","PE","Inc_lik","Ep_lik","Inc_lik_norm","Ep_lik_norm","Lik_rat","Ep_lik_enc","Ep_lik_norm_enc","encT","Lik_rat_norm"
21,2,119,0,NA,1,NA,NA,NA,1,1,732.64638800174,2,0,NA,5,NA,NA,NA,NA,NA,0.2,0,1,0,1,-0.5,0,0,-0.5,NA,-1.37019518880373,0.460557081381029,-1.21959541761425,1.88284584581236,0.238587981568137,0.368480596497202,-0.129892614929066,0.238587981568137,0.368480596497202,0.761412018431863,-0.921099953456145,NA,-0.961685944021258,NA,NA,-0.600928320973036,1.18364306945459,1,NA
21,2,120,0,NA,1,NA,NA,NA,0.4,2,549.604381012614,2,0,NA,6,NA,NA,NA,NA,NA,1,1,1,0,1,-0.5,0,0,-0.5,NA,0.680253194827498,0.460557081381029,0.24643311693102,-0.760749626150571,0.71175111649423,0.368480596497202,0.343270519997027,0.71175111649423,0.368480596497202,-0.31175111649423,-0.26133193705854,NA,0.429433920839433,NA,NA,-0.777388818000046,-0.883294510120166,1,NA
21,3,121,1,14,1,1,1,1,1,1,479.391531000147,2,0,1,7,0.4,2,16,0.8,1,0.4,1,1,0.5,1,-0.5,0.5,0.5,-0.5,0.5,-0.171388635743289,0.460557081381029,-0.362473322653706,1.20138576331462,0.515225555741785,0.368480596497202,0.146744959244583,0.515225555741785,0.368480596497202,0.484774444258215,-0.454693704314627,-0.600928320973036,0.0217309269852925,1.18364306945459,0.14623461665841,NA,NA,0,-0.277396310998588
21,3,122,0,NA,1,NA,NA,NA,0,2,558.540874990285,2,0,NA,8,NA,NA,NA,NA,NA,1,1,1,0,1,-0.5,0,0,-0.5,NA,1.12600224482308,0.460557081381029,0.565134544265995,-1.99948222046931,0.814612529427104,0.368480596497202,0.446131932929901,0.814612529427104,0.368480596497202,-0.814612529427104,-0.188243520496827,NA,0.583540736634122,NA,NA,-0.761185109783997,-0.693495353909637,1,NA
21,3,123,1,24,1,0.2,1,0,0.2,2,633.083157998044,2,0,1,9,0,2,8,0.8,0,0,1,1,-0.3,1,-0.5,0.5,-0.3,-0.5,-0.5,-1.06367785353214,0.460557081381029,-1.00044181032123,-0.262087760337768,0.309320170890285,0.368480596497202,-0.0591604256069172,0.309320170890285,0.368480596497202,-0.109320170890285,-0.777550076704721,-0.639824351635631,-0.659011245969715,0.728041567547317,-0.13772572506909,NA,NA,0,-0.943136961146372
21,3,124,0,NA,1,NA,NA,NA,1,2,501.712614001008,1,1,NA,10,NA,NA,NA,NA,NA,0.2,0,2,0,0,-0.5,0,0,0.5,NA,-0.807306656989985,-0.260718800891215,-0.441382418216377,1.56287256542983,0.368480596497202,0.247203678392895,0.121276918104308,0.247203678392895,0.368480596497202,0.631519403502798,-0.522500945038158,NA,-0.121240537540883,NA,NA,NA,NA,0,NA
21,3,125,0,NA,1,NA,NA,NA,1,2,486.756031998084,1,1,NA,11,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,0.891624551015683,-0.260718800891215,0.773318546240445,0.597117249686945,0.76052734238023,0.247203678392895,0.513323663987336,0.247203678392895,0.76052734238023,0.23947265761977,-0.16602758139328,NA,0.630383010638588,NA,NA,-0.82390717213906,-1.42817869626851,1,NA
21,3,126,0,NA,1,NA,NA,NA,0.6,2,697.423810008331,1,1,NA,12,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,1.51357490674415,-0.260718800891215,1.21800029285129,-0.741776756024152,0.904049111781574,0.247203678392895,0.65684543338868,0.247203678392895,0.904049111781574,-0.304049111781574,-0.104266490309007,NA,0.760606177793488,NA,NA,-0.789940055278605,-1.03031111972,1,NA
21,3,127,1,15,1,0.4,1,0,1,1,500.297285005217,1,1,0,13,0.2,2,21,1,1,0.6,1,2,0,0,-0.5,0.5,-0.1,0.5,0.5,0.687417269663898,-0.260718800891215,0.627314528868665,0.713198622817052,0.713404304224044,0.247203678392895,0.466200625831149,0.247203678392895,0.713404304224044,0.286595695775956,-0.188855462775624,-0.777388818000046,0.582250457264668,-0.883294510120166,0.588533355224422,NA,NA,0,0.759566273216975
21,3,128,0,NA,1,NA,NA,NA,1,1,643.054234998999,1,1,NA,14,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,1.457067468163,-0.260718800891215,1.17759863337263,0.275691932163222,0.891009409344222,0.247203678392895,0.643805730951328,0.247203678392895,0.891009409344222,0.108990590655778,-0.107951637237012,NA,0.752836051068538,NA,NA,NA,NA,0,NA
21,3,129,0,NA,1,NA,NA,NA,0.6,1,560.295592003968,1,1,NA,15,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,1.73940526198211,-0.260718800891215,1.37946436450913,-0.870149738402398,0.956161908035744,0.247203678392895,0.708958229642849,0.247203678392895,0.956161908035744,-0.356161908035744,-0.087281941427967,NA,0.796418073424806,NA,NA,-0.789940055278605,-1.03031111972,1,NA
21,3,130,1,10,1,0.4,1,0,0.8,1,460.30039100151,1,1,0,16,0.2,2,6,1,1,0.6,1,2,0,0,-0.5,0.5,-0.1,0.5,-0.5,0.781833542663115,-0.260718800891215,0.694820227352594,0.166854257996127,0.735191880091344,0.247203678392895,0.487988201698449,0.247203678392895,0.735191880091344,0.0648081199086565,-0.176204220912827,-0.777388818000046,0.60892558160093,-0.883294510120166,0.60118459708722,NA,NA,0,0.789226915022366
21,3,131,0,NA,1,NA,NA,NA,0.2,1,563.051293996978,1,1,NA,17,NA,NA,NA,NA,NA,0.8,1,2,0,0,-0.5,0,0,0.5,NA,0.964413310975905,-0.260718800891215,0.825361016535101,-1.41495364078388,0.777324135767035,0.247203678392895,0.53012045737414,0.247203678392895,0.777324135767035,-0.577324135767035,-0.154465722785202,NA,0.65476117202966,NA,NA,-0.767818436827955,-0.771193610322618,1,NA
21,3,132,0,NA,1,NA,NA,NA,0.4,2,533.426408990636,2,0,NA,18,NA,NA,NA,NA,NA,0.2,0,1,0,1,-0.5,0,0,0.5,NA,-1.33285914056966,0.779344581423653,-1.3589779308221,0.383601557661988,0.247203678392895,0.422082230054601,-0.174878551661707,0.247203678392895,0.422082230054601,0.152796321607105,-1.02641605908378,NA,-1.18374479347613,NA,NA,-0.625648541314298,0.894087314713059,1,NA
21,3,133,0,NA,1,NA,NA,NA,0,1,581.092879001517,2,0,NA,19,NA,NA,NA,NA,NA,0.4,1,1,0,1,-0.5,0,0,0.5,NA,-0.912931186656929,0.779344581423653,-1.05873805753202,-0.840453066952734,0.344106594214932,0.422082230054601,-0.0779756358396695,0.344106594214932,0.422082230054601,-0.344106594214932,-0.82856542850206,NA,-0.766577038088026,NA,NA,-0.761185109783997,-0.693495353909637,1,NA
21,3,134,0,NA,1,NA,NA,NA,0.6,1,547.335209994344,1,1,NA,20,NA,NA,NA,NA,NA,0,0,2,0,0,-0.5,0,0,0.5,NA,-0.575024438078469,-0.945330337111491,0.08135302040088,0.445484923680554,0.422082230054601,0.132091584321639,0.289990645732963,0.132091584321639,0.422082230054601,0.177917769945399,-0.323010732047698,NA,0.299384274876633,NA,NA,-0.614453587099431,1.02521735207652,1,NA
21,3,135,1,13,2,0,0,1,0.6,2,784.528755990323,1,0,0,1,0,2,8,1,1,0.6,1,2,0,0,0.5,0.5,-0.5,-0.5,-0.5,-0.0794354331892993,-0.945330337111491,0.435688993144435,0.163767975024769,0.536444751471983,0.132091584321639,0.404353167150345,0.132091584321639,0.536444751471983,0.0635552485280166,-0.229103180147847,-0.761185109783997,0.497388206048695,-0.693495353909637,0.53208192963615,NA,NA,0,0.627216774888188
21,3,136,1,22,2,0.8,0,0,0.2,2,630.82770400797,1,0,0,2,0,2,23,0.2,0,0.6,1,2,0,0,0.5,0.5,0.3,-0.5,0.5,0.0918873921675896,-0.945330337111491,0.558181299021123,-0.918967375865158,0.575979345845289,0.132091584321639,0.443887761523651,0.132091584321639,0.575979345845289,-0.375979345845289,-0.202974061995865,-0.805465277982393,0.552481412159202,-1.21216296066101,0.602491215986528,NA,NA,0,0.792290262918869
21,3,137,1,26,2,1,0,0,1,1,848.151241996675,2,1,1,3,0,2,20,NA,1,0.2,0,1,0.5,1,0.5,0.5,0.5,-0.5,0.5,-1.83169641212016,0.315913562132885,-1.47420516380944,2.1451856377589,0.132091584321639,0.344159916062258,-0.212068331740619,0.132091584321639,0.344159916062258,0.867908415678361,-1.10839334707445,-0.600928320973036,-1.35659378123685,1.18364306945459,-0.507465026101415,NA,NA,0,-1.8099850609795
21,3,138,1,19,2,1,0,0,1,2,724.323401998845,2,1,1,4,1,2,5,0.2,1,1,1,1,0.5,1,0.5,0.5,0.5,-0.5,-0.5,0.496588664705922,0.315913562132885,0.190470907254669,0.821674904119991,0.669368540302211,0.344159916062258,0.325208624239953,0.669368540302211,0.344159916062258,0.330631459697789,-0.279249954365711,-0.600928320973036,0.391653808443229,1.18364306945459,0.321678366607326,NA,NA,0,0.133928860131975
21,3,139,1,10,2,0.6,1,1,0.6,1,599.477141993702,2,1,0,5,0.2,1,15,1,0,1,1,1,0,1,0.5,-0.5,-0.1,-0.5,0.5,1.3532070648106,0.315913562132885,0.802935491974416,-0.650615857282792,0.867042498283588,0.344159916062258,0.522882582221331,0.867042498283588,0.344159916062258,-0.267042498283588,-0.148708902889945,-0.789940055278605,0.666899418073237,-1.03031111972,0.64123115238866,NA,NA,0,0.883115447485625
21,3,140,1,14,2,0.6,1,1,0.6,1,531.792032998055,2,1,0,6,0.2,1,12,1,0,0.6,1,1,0,1,0.5,-0.5,-0.1,-0.5,0.5,0.619417208278547,0.315913562132885,0.278290796392874,-0.233493933072619,0.69771255481103,0.344159916062258,0.353552638748773,0.69771255481103,0.344159916062258,-0.0977125548110305,-0.246837959160204,-0.789940055278605,0.459994451320008,-1.03031111972,0.543102096118401,NA,NA,0,0.653053385571207
21,3,141,0,NA,2,NA,NA,NA,0.6,1,553.821637993678,2,1,NA,7,NA,NA,NA,NA,NA,0.6,1,1,0,1,0.5,0,0,-0.5,NA,0.359671827149278,0.315913562132885,0.0925781769035306,-0.0858419967357024,0.637773499627381,0.344159916062258,0.293613583565123,0.637773499627381,0.344159916062258,-0.0377734996273806,-0.295760736018574,NA,0.356840850296082,NA,NA,-0.789940055278605,-1.03031111972,1,NA
21,3,142,1,11,2,0.2,1,0,0.2,1,521.877471997868,2,1,0,8,0.2,1,17,0.8,1,0.6,1,1,0,1,0.5,-0.5,0.3,-0.5,0.5,0.262249205002779,0.315913562132885,0.022923000446927,-1.01580933483907,0.615292176188298,0.344159916062258,0.27113226012604,0.615292176188298,0.344159916062258,-0.415292176188298,-0.316577752958291,-0.767818436827955,0.312948201558575,-0.771193610322618,0.451240683869664,NA,NA,0,0.437685718586725
21,3,143,0,NA,2,NA,NA,NA,0.8,2,761.621494006249,2,1,NA,9,NA,NA,NA,NA,NA,0.2,1,1,0,1,0.5,0,0,-0.5,NA,-0.843548546936487,0.315913562132885,-0.767699709551777,1.09080066956788,0.360117388527848,0.344159916062258,0.0159574724655906,0.360117388527848,0.344159916062258,0.439882611472152,-0.644372997078905,NA,-0.378207574971579,NA,NA,-0.606232618309794,1.1215121580988,1,NA
21,3,144,1,11,2,0,0,1,0.4,2,1181.06017800164,1,0,0,10,0.8,2,19,0.4,1,0.8,0,2,0,0,0.5,0.5,-0.5,0.5,0.5,-0.91270011688925,2.04312447586893,-1.71695751147828,0.144762687280047,0.344159916062258,0.634576969623142,-0.290417053560885,0.634576969623142,0.344159916062258,0.0558400839377421,-1.36146647156576,-0.761185109783997,-1.89019808152481,-0.693495353909637,-0.600281361781763,NA,NA,0,-2.02759153125015
21,3,145,0,NA,2,NA,NA,NA,0.4,1,624.752458999865,2,1,NA,11,NA,NA,NA,NA,NA,0.4,0,1,0,1,0.5,0,0,0.5,NA,0.345819691814512,0.538088097311287,-0.0330708970866314,-0.570641320543279,0.634576969623142,0.381516832562515,0.253060137060627,0.634576969623142,0.381516832562515,-0.234576969623143,-0.334593821234241,NA,0.274961348842973,NA,NA,-0.625648541314298,0.894087314713059,1,NA
21,3,146,1,14,2,0.4,0,1,0.4,2,554.029373000958,2,1,1,12,0.4,2,18,0.2,0,0.4,1,1,-0.1,1,0.5,0.5,-0.1,0.5,0.5,-0.289686139333625,0.538088097311287,-0.487444530566322,-0.209388827372957,0.487927127700594,0.381516832562515,0.106410295138079,0.487927127700594,0.381516832562515,-0.0879271277005938,-0.505988360378251,-0.625648541314298,-0.0864237777561118,0.894087314713059,0.119660180936046,NA,NA,0,-0.339699666486497
21,3,147,1,13,2,0.6,1,1,0.6,2,533.883096999489,1,0,1,13,0.4,1,20,0,1,0.4,0,2,0.1,0,0.5,-0.5,-0.1,0.5,0.5,-0.750814239902312,0.855577393167488,-0.982542366935955,0.545412416191597,0.381516832562515,0.434900183203947,-0.0533833506414313,0.434900183203947,0.381516832562515,0.218483167437485,-0.820354972066963,-0.614453587099431,-0.749265303110631,1.02521735207652,-0.205901384967532,NA,NA,0,-1.10297374634294
21,3,148,0,NA,2,NA,NA,NA,0,1,434.350882002036,1,0,NA,14,NA,NA,NA,NA,NA,0.6,1,2,0,0,0.5,0,0,0.5,NA,-0.164778703452701,0.855577393167488,-0.563538979408013,-1.26573940829253,0.516750869087506,0.434900183203947,0.0818506858835591,0.434900183203947,0.516750869087506,-0.516750869087506,-0.585166658898522,NA,-0.253371100451184,NA,NA,-0.656937216085098,0.527593176997006,1,NA
21,3,149,0,NA,2,NA,NA,NA,0.4,1,566.518699997687,2,1,NA,15,NA,NA,NA,NA,NA,0,0,1,0,1,0.5,0,0,0.5,NA,-0.51947794813343,-0.55885999602657,-0.0802697688531807,-0.0787639616827835,0.434900183203947,0.197073560091915,0.237826623112031,0.434900183203947,0.197073560091915,-0.0349001832039465,-0.349641392019412,NA,0.243233568597662,NA,NA,-0.777388818000046,-0.883294510120166,1,NA
21,3,150,1,25,2,1,1,1,0.2,1,522.505656990688,2,1,0,16,0,1,11,1,0,0.4,1,1,0,1,0.5,-0.5,-0.5,0.5,0.5,-0.607735665454927,-0.55885999602657,-0.143372226354699,-0.521267525670291,0.414533760648454,0.197073560091915,0.217460200556539,0.414533760648454,0.197073560091915,-0.214533760648454,-0.371707946430832,-0.82390717213906,0.196706271990644,-1.42817869626851,0.452199225708229,NA,NA,0,0.439933005172302
21,3,151,1,10,2,0.6,0,0,0.2,1,705.015539002488,1,0,0,17,0.2,2,7,0.6,0,0.2,0,2,0,0,0.5,0.5,0.1,0.5,-0.5,-1.55009757791652,-0.0469605751490109,-1.08382317178222,0.0144169223078887,0.197073560091915,0.283145458056719,-0.0860718979648037,0.283145458056719,0.197073560091915,0.00292643990808477,-0.883530679256132,-0.789940055278605,-0.882471186183495,-1.03031111972,-0.0935906239775268,NA,NA,0,-0.839662896013601
21,3,152,0,NA,2,NA,NA,NA,0.8,1,525.465441009146,2,1,NA,18,NA,NA,NA,NA,NA,0.2,0,1,0,1,0.5,0,0,0.5,NA,-1.17710574691606,-0.526377937221123,-0.567382160164515,1.28041084181419,0.283145458056719,0.20253516512049,0.0806102929362293,0.283145458056719,0.20253516512049,0.516854541943281,-0.542744833817157,NA,-0.163924746418211,NA,NA,-0.805465277982393,-1.21216296066101,1,NA
21,3,153,1,10,2,0.8,0,0,0.8,1,502.109787994414,2,1,1,19,0.8,2,9,0.2,1,0.8,1,1,0.3,1,0.5,0.5,0.3,0.5,-0.5,0.211000940375697,-0.526377937221123,0.425085647759013,0.491343335282287,0.603466085005486,0.20253516512049,0.400930919884996,0.603466085005486,0.20253516512049,0.196533914994514,-0.214552707944906,-0.606232618309794,0.528067854685098,1.1215121580988,0.391679910364889,NA,NA,0,0.298046401930227
21,3,154,0,NA,2,NA,NA,NA,1,1,524.305867002113,2,1,NA,20,NA,NA,NA,NA,NA,0.8,1,1,0,1,0.5,0,0,0.5,NA,0.720788731631529,-0.526377937221123,0.78957346150262,0.694228657089491,0.721105129900869,0.20253516512049,0.518569964780379,0.721105129900869,0.20253516512049,0.278894870099131,-0.147499068991624,NA,0.669450351018313,NA,NA,-0.82390717213906,-1.42817869626851,1,NA
21,3,155,1,10,2,0.4,0,1,0.4,2,633.301449997816,2,1,1,21,1,2,11,0.4,0,1,1,1,-0.1,1,0.5,0.5,-0.1,0.5,0.5,1.45273891361411,-0.526377937221123,1.31290282751755,-1.19986816475778,0.890010548579717,0.20253516512049,0.687475383459228,0.890010548579717,0.20253516512049,-0.490010548579717,-0.085494272876165,-0.625648541314298,0.800187369862934,0.894087314713059,0.540154268438133,NA,NA,0,0.64614224895105
21,3,156,0,NA,1,NA,NA,NA,0,1,530.158855995978,2,0,NA,1,NA,NA,NA,NA,NA,0.4,1,1,0,1,-0.5,0,0,-0.5,NA,0.130457921916349,-0.526377937221123,0.36749904169644,-1.43356629793266,0.584879912627353,0.20253516512049,0.382344747506863,0.584879912627353,0.20253516512049,-0.584879912627353,-0.225268558983505,NA,0.505473498974923,NA,NA,-0.656937216085098,0.527593176997006,1,NA
21,3,157,0,NA,1,NA,NA,NA,0.8,1,507.397755005513,2,0,NA,2,NA,NA,NA,NA,NA,0,1,1,0,1,-0.5,0,0,-0.5,NA,-1.41898953094249,-0.526377937221123,-0.740324104110717,1.4179093756658,0.227328159532458,0.20253516512049,0.0247929944119689,0.227328159532458,0.20253516512049,0.572671840467542,-0.629158252164947,NA,-0.346127308328522,NA,NA,-0.805465277982393,-1.21216296066101,1,NA
21,3,158,0,NA,1,NA,NA,NA,1,1,836.43705699069,1,1,NA,3,NA,NA,NA,NA,NA,0.8,0,2,0,0,-0.5,0,0,-0.5,NA,-1.5264297594069,1.75212227608633,-2.00415975445607,1.97165719164663,0.20253516512049,0.585647217750631,-0.383112052630142,0.585647217750631,0.20253516512049,0.79746483487951,-1.61622792482607,NA,-2.4273622204691,NA,NA,-0.82390717213906,-1.42817869626851,1,NA
21,3,159,1,10,1,0.4,1,0,0.2,1,557.386266009416,1,1,0,4,0.8,2,15,0,1,1,1,2,0,0,-0.5,0.5,-0.1,-0.5,0.5,0.607595610291969,1.75212227608633,-0.478375389242447,-1.21212106606699,0.694984593255003,0.585647217750631,0.109337375504371,0.585647217750631,0.694984593255003,-0.494984593255003,-0.545289686004796,-0.777388818000046,-0.169290563407475,-0.883294510120166,0.23209913199525,NA,NA,0,-0.0760882765131626
21,3,160,0,NA,1,NA,NA,NA,0.4,1,596.905813988997,2,0,NA,5,NA,NA,NA,NA,NA,0.2,0,1,0,1,-0.5,0,0,-0.5,NA,0.133783032081631,0.554538622774955,-0.193242901819919,-0.450109347085816,0.585647217750631,0.384282860206674,0.201364357543957,0.585647217750631,0.384282860206674,-0.185647217750631,-0.391714859170456,NA,0.154521726733978,NA,NA,NA,NA,0,NA
21,3,161,0,NA,1,NA,NA,NA,0.8,2,635.220962009043,2,0,NA,6,NA,NA,NA,NA,NA,0.4,1,1,0,1,-0.5,0,0,-0.5,NA,-0.372341297289352,0.554538622774955,-0.555111415462494,0.822943499119228,0.468853556296234,0.384282860206674,0.0845706960895602,0.468853556296234,0.384282860206674,0.331146443703766,-0.538627436917134,NA,-0.155243221280917,NA,NA,-0.606232618309794,1.1215121580988,1,NA
21,3,162,0,NA,1,NA,NA,NA,0.2,1,759.030739995069,2,0,NA,7,NA,NA,NA,NA,NA,0.8,1,1,0,1,-0.5,0,0,-0.5,NA,0.514186885215984,0.554538622774955,0.078738050150356,-1.15902299337645,0.673429519965066,0.384282860206674,0.289146659758392,0.673429519965066,0.384282860206674,-0.473429519965066,-0.301853552422815,NA,0.343994156121412,NA,NA,-0.767818436827955,-0.771193610322618,1,NA
21,3,163,0,NA,1,NA,NA,NA,0.2,2,579.274559000623,2,0,NA,8,NA,NA,NA,NA,NA,0.2,1,1,0,1,-0.5,0,0,-0.5,NA,-0.759777494303536,0.554538622774955,-0.832120349056138,-0.434839538631204,0.37944846469455,0.384282860206674,-0.00483439551212378,0.37944846469455,0.384282860206674,-0.17944846469455,-0.679404847568695,NA,-0.452072178753474,NA,NA,-0.767818436827955,-0.771193610322618,1,NA
21,3,164,0,NA,1,NA,NA,NA,1,2,568.516472994816,1,1,NA,9,NA,NA,NA,NA,NA,0.2,0,2,0,0,-0.5,0,0,-0.5,NA,-0.738827682849572,-0.114102867642516,-0.468803076317694,1.52394577841157,0.384282860206674,0.271856004869378,0.112426855337296,0.271856004869378,0.384282860206674,0.615717139793326,-0.536330924188904,NA,-0.150401027666275,NA,NA,NA,NA,0,NA
21,3,165,1,17,1,0,0,1,0,1,531.191488000331,1,1,1,10,1,1,14,0.6,0,1,1,2,-0.5,0,-0.5,-0.5,0.5,0.5,0.5,0.91212460893943,-0.114102867642516,0.711593947210059,-1.87790374642643,0.765257952402312,0.271856004869378,0.493401947532934,0.271856004869378,0.765257952402312,-0.765257952402312,-0.17709849647237,-0.656937216085098,0.607040002935974,0.527593176997006,0.479838719612729,NA,NA,0,0.504733373173675
21,3,166,1,14,1,0.8,1,1,0.4,2,590.36760100571,1,1,0,11,0.2,2,18,0.2,0,0,1,2,0,0,-0.5,0.5,0.3,0.5,0.5,-1.14899054207267,-0.114102867642516,-0.762061107210845,0.279081683308091,0.289633345569024,0.271856004869378,0.0177773406996455,0.271856004869378,0.289633345569024,0.110366654430976,-0.685307225690624,-0.805465277982393,-0.464517334097874,-1.21216296066101,0.120158052291769,NA,NA,0,-0.338532414756793
21,3,167,0,NA,1,NA,NA,NA,0.6,2,607.166257992503,1,1,NA,12,NA,NA,NA,NA,NA,0.4,1,2,0,0,-0.5,0,0,0.5,NA,-0.834822119260361,-0.114102867642516,-0.537437129268875,0.593166589916831,0.362131106068316,0.271856004869378,0.0902751011989379,0.271856004869378,0.362131106068316,0.237868893931684,-0.570667367198041,NA,-0.222799365826823,NA,NA,-0.789940055278605,-1.03031111972,1,NA
21,3,168,1,11,1,0.8,1,1,0.4,1,592.551383000682,1,1,0,13,0.2,2,2,0,0,0.6,1,2,0,0,-0.5,0.5,0.3,0.5,-0.5,-0.196726273718309,-0.114102867642516,-0.0812116886251146,-0.262231746465675,0.509378621816703,0.271856004869378,0.237522616947325,0.271856004869378,0.509378621816703,-0.109378621816703,-0.381016656010611,-0.805465277982393,0.177078871918485,-1.21216296066101,0.424448621971782,NA,NA,0,0.374872141880256
21,3,169,1,15,1,1,1,1,0.2,2,569.557719005388,1,1,0,14,0.2,2,20,0.8,0,0.4,1,2,0,0,-0.5,0.5,0.5,0.5,0.5,-0.495509972909212,-0.114102867642516,-0.294835904756387,-0.585062079933721,0.440431052639849,0.271856004869378,0.168575047770471,0.271856004869378,0.440431052639849,-0.240431052639849,-0.460882220266814,-0.82390717213906,0.00868245045849633,-1.42817869626851,0.363024951872246,NA,NA,0,0.23086529283311
21,3,170,0,NA,1,NA,NA,NA,0.6,2,652.168860993697,2,0,NA,15,NA,NA,NA,NA,NA,0.2,0,1,0,1,-0.5,0,0,0.5,NA,-1.22602849539619,0.00972727780961942,-0.881652793326487,0.815547364091433,0.271856004869378,0.292677078716368,-0.0208210738469899,0.271856004869378,0.292677078716368,0.328143995130622,-0.708166173423724,NA,-0.512715390825383,NA,NA,-0.614453587099431,1.02521735207652,1,NA
21,3,171,1,10,1,0.8,1,1,0.8,1,446.769205998862,2,0,1,16,0.6,2,6,0.4,1,0.6,1,1,0.3,1,-0.5,0.5,0.3,0.5,-0.5,-0.339377950216837,0.00972727780961942,-0.247715840911673,0.804205525792263,0.476460205048283,0.292677078716368,0.183783126331915,0.476460205048283,0.292677078716368,0.323539794951717,-0.411125535006029,-0.606232618309794,0.113594346087862,1.1215121580988,0.195107083303765,NA,NA,0,-0.162815565247731
21,3,172,1,16,1,0,1,0,0,2,787.826389001566,2,0,1,17,0.8,2,1,0.4,0,0.8,1,1,-0.5,1,-0.5,0.5,-0.5,0.5,-0.5,0.516828920577323,0.00972727780961942,0.364454508792536,-1.65319840784237,0.674039198191612,0.292677078716368,0.381362119475244,0.674039198191612,0.292677078716368,-0.674039198191612,-0.228647809155231,-0.656937216085098,0.498348355098005,0.527593176997006,0.428289406929867,NA,NA,0,0.383876803092867
21,3,173,1,11,1,0.2,1,0,0.8,1,729.52872600581,1,1,0,18,0,2,7,0.8,1,0,0,2,0,0,-0.5,0.5,-0.3,0.5,-0.5,-1.13580055060566,-0.209853313927944,-0.702747935096487,1.25693095474366,0.292677078716368,0.25575631358894,0.036920765127428,0.25575631358894,0.292677078716368,0.507322921283632,-0.657598245530268,-0.767818436827955,-0.406092991331805,-0.771193610322618,0.110220191297687,NA,NA,0,-0.361831576882845
21,3,174,0,NA,2,NA,NA,NA,0.4,2,638.203119000536,1,0,NA,1,NA,NA,NA,NA,NA,0.8,1,2,0,0,0.5,0,0,-0.5,NA,0.226931650377727,-0.209853313927944,0.271577635609827,-0.503059562403339,0.607142268588713,0.25575631358894,0.351385954999773,0.25575631358894,0.607142268588713,-0.207142268588713,-0.27685879228309,NA,0.396695570078475,NA,NA,-0.777388818000046,-0.883294510120166,1,NA
21,3,175,1,12,2,0.2,0,1,0,1,1131.40781600669,1,0,0,2,0,2,8,0.2,1,0.4,1,2,0,0,0.5,0.5,-0.3,-0.5,-0.5,-0.34026779646679,-0.209853313927944,-0.133958334225105,-1.16598285332748,0.476254863404674,0.25575631358894,0.220498549815734,0.25575631358894,0.476254863404674,-0.476254863404674,-0.399686982522843,-0.767818436827955,0.137712516701065,-0.771193610322618,0.368131454305112,NA,NA,0,0.242837409182019
21,3,176,0,NA,2,NA,NA,NA,0.4,2,669.934019009816,1,0,NA,3,NA,NA,NA,NA,NA,0,1,2,0,0,0.5,0,0,-0.5,NA,-1.60929724975148,-0.209853313927944,-1.0412883624012,0.540742454337638,0.183412595721566,0.25575631358894,-0.0723437178673743,0.25575631358894,0.183412595721566,0.216587404278434,-0.858067614907337,NA,-0.828782353509788,NA,NA,-0.777388818000046,-0.883294510120166,1,NA
21,3,177,0,NA,2,NA,NA,NA,0.4,2,547.777503001271,2,1,NA,4,NA,NA,NA,NA,NA,0.4,0,1,0,1,0.5,0,0,-0.5,NA,-1.29579636936231,0.176830391537979,-1.01859020907054,0.362533271823811,0.25575631358894,0.320774164916957,-0.0650178513280171,0.25575631358894,0.320774164916957,0.14424368641106,-0.788142521226148,NA,-0.681345399225049,NA,NA,-0.777388818000046,-0.883294510120166,1,NA
21,3,178,0,NA,2,NA,NA,NA,0.6,1,497.016323992284,2,1,NA,5,NA,NA,NA,NA,NA,0.4,1,1,0,1,0.5,0,0,-0.5,NA,-0.892525950155338,0.176830391537979,-0.730260131407983,0.625968260262842,0.348815323168597,0.320774164916957,0.0280411582516403,0.348815323168597,0.320774164916957,0.251184676831402,-0.624358494460688,NA,-0.336007026467377,NA,NA,-0.614453587099431,1.02521735207652,1,NA
21,3,179,1,12,2,0.6,1,1,0.6,2,536.779728005058,2,1,0,6,0.4,1,12,0.4,0,0.6,1,1,0,1,0.5,-0.5,-0.1,-0.5,0.5,-0.220504604674616,0.176830391537979,-0.24977865420371,0.24395856873887,0.503891514846143,0.320774164916957,0.183117349929186,0.503891514846143,0.320774164916957,0.0961084851538569,-0.409121747665512,-0.789940055278605,0.117819328665176,-1.03031111972,0.380818307613092,NA,NA,0,0.272581541472469
